country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts
DO,DO02,0000336303,JANDY GARRIDO CONSULTORIA SRL,VOTH,DO,Resident,5100001399,B0100000055,1,"Visita Tecnica Cerveceria Nacional, Panama,",2025-10-14,2025-10-17,2025-10-17,2025,10,RE,,B0100000055,51056046462025,4500013396,MIRO,31,2000109517,2026-03-02,2026,,0,0,DOP,-126249.980000,DOP,-126249.980000,USD,-1977.080000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-11-01,2026-03-01,140,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,126249.980000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,126249.980000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686632,COMPANIA TECNICA DE LIMPIEZA SRL,VSUP,DO,Resident,5100004789,B0100006314,1,Servicio de Limpieza Hato Nuevo Octubre,2025-11-15,2025-11-18,2025-11-18,2025,11,RE,,00015108,51056106702025,4500018755,MIRO,31,2000056443,2026-02-02,2026,,0,0,DOP,-72000.000000,DOP,-72000.000000,USD,-1123.200000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-03,2026-02-01,80,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,72000.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,72000.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100010384,E4700030203,1,REPROGRAMACION RITM19113783 ICO RD,2025-06-01,2025-12-19,2025-12-19,2025,12,RE,,BGB1112812,51056173052025,4500008761,MIRO,31,2000055410,2026-01-29,2026,,0,0,MXN,-293706.000000,DOP,-1026279.250000,USD,-16335.930000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-20,2026-01-20,243,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,293706.000000,0.000000,0.000000,1,2026-01-29,IN,,,,,0.000000,293706.000000,MXN,,00000,SAP_WFRT,3.49424,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PBRZA,Adm. AC Adm. Central HQ,VICO,BR,Foreigner,5100007971,E470000029872,1,LATA MALTA BUCANERO 12OZ,2025-09-19,2025-11-30,2025-12-01,2025,11,RE,,1013397140,51056135052025,4500025620,MIRO,31,,,0000,,0,0,USD,-86811.720000,DOP,-5518273.800000,USD,-86811.720000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-20,2025-11-19,62,H060,FD - Fixed date 14 - (60days),060,Fecha Documento,A000,,000,Fecha Documento,60,0.000,0,0.000,0,86811.720000,0.000000,0.000000,1,2025-11-19,OUT,,,0001,,0.000000,86811.720000,USD,,00000,SAP_WFRT,63.56600,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336523,REPUESTOS Y MATERIALES DEL CARIBE,VOTH,DO,Resident,5100010760,B0100003368,1,,2025-12-18,2025-12-18,2025-12-18,2025,12,RE,,00003368,51056171142025,4500041243,MIRO,31,,,0000,,0,0,DOP,-23128.000000,DOP,-23128.000000,USD,-367.270000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2026-01-01,2026-05-01,135,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,23128.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,23128.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336911,Delta Comercial C Por A,VOTH,DO,Resident,5100011448,E310000084245,1,INSP MANTENIMIENTO,2025-12-17,2025-12-29,2025-12-29,2025,12,RE,,E310000084245,51056187722025,4500043573,MIRO,31,2000117355,2026-03-02,2026,,0,0,DOP,-5865.740000,DOP,-5865.740000,USD,-92.910000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-31,2026-03-01,76,C060,FD - Fixed date 1 - (60days),060,Fecha Documento,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,60,0.000,0,0.000,0,5865.740000,0.000000,0.000000,,2026-03-02,OUT,,,,,0.000000,5865.740000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337315,Praxair Republica Dominicana S R L,VOTH,DO,Resident,5100008482,B0100018788,1,Beverage Grade Liquid CO2,2025-11-25,2025-12-06,2025-12-06,2025,12,RE,,PX-000016130,51056148252025,4500001670,MIRO,31,,,0000,,0,0,USD,-29456.120000,DOP,-1908523.870000,USD,-29456.120000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-01,2026-05-01,158,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,29456.120000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,29456.120000,USD,,00000,SAP_WFRT,64.79210,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686836,"DOMINICAN ENERGY AND SERVICES, S.A.",VSUP,DO,Resident,5100011567,B0100006732,1,GASOIL  REGULAR P/VEHÍCULOS,2025-12-19,2025-12-29,2025-12-29,2025,12,RE,,100006732,51056189442025,4500034213,MIRO,31,,,0000,,0,0,DOP,-748600.000000,DOP,-748600.000000,USD,-11857.820000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-27,2026-05-01,134,P125,FD - Fixed date 1 - (125days),125,Fecha Contabilizacion,C125,FD - Fixed date 1 - (125days),125,Fecha Documento,125,0.000,0,0.000,0,748600.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,748600.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336523,REPUESTOS Y MATERIALES DEL CARIBE,VOTH,DO,Resident,5100004528,B0100003144,1,REPARACION VEHICULO PESADO,2025-10-31,2025-11-10,2025-11-10,2025,11,RE,,00003144,51056091182025,4500023456,MIRO,31,,,0000,,0,0,DOP,-2183.000000,DOP,-2183.000000,USD,-33.820000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-02,2026-04-01,153,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,2183.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,2183.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337366,Smurfit Kappa Republica Dominicana,VOTH,DO,Resident,5100005210,E310000019982,1,CAJAS OFERTA TEMPORADA PRESIDENTE 22 OZ,2025-10-20,2025-11-10,2025-11-10,2025,11,RE,,310000019982,51056090492025,4500012732,MIRO,31,2000117596,2026-03-02,2026,,0,0,USD,-10124.400000,DOP,-653607.980000,USD,-10124.400000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-11-01,2026-03-01,134,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,10124.400000,0.000000,0.000000,1,2026-03-02,OUT,,,,,0.000000,10124.400000,USD,,00000,SAP_WFRT,64.55770,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337415,Griselda Montas SRL,VOTH,DO,Resident,5100004377,B0100008480,1,BIZCOCHO CHOCOLATE,2025-10-13,2025-11-06,2025-11-06,2025,11,RE,,B0100008480,51056085402025,4500016550,MIRO,31,2000000317,2026-01-02,2026,,0,0,DOP,-4956.000000,DOP,-4956.000000,USD,-76.770000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-11-02,2026-01-01,82,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,4956.000000,0.000000,0.000000,,2026-01-02,OUT,,,,,0.000000,4956.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337462,Romaca Industrial C Por A,VOTH,DO,Resident,5100005714,E310000001130,1,Mantenimiento Chiller Corporativo,2025-11-12,2025-11-14,2025-11-14,2025,11,RE,,89171,51056100002025,4500020838,MIRO,31,2000056431,2026-02-02,2026,,0,0,DOP,-107800.100000,DOP,-107800.100000,USD,-1673.050000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-03,2026-02-01,83,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,P060,FD - Fixed date 1 - (60days),060,Fecha Contabilizacion,60,0.000,0,0.000,0,112969.910000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,107800.100000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336413,DP WORLD LOGISTICS SRL,VOTH,DO,Resident,5100007386,E310000004595,1,TRASLADO,2025-09-03,2025-11-26,2025-11-26,2025,11,RE,,T-CMS-02636261,51056125712025,4500010167,MIRO,31,2000142112,2025-12-01,2025,,0,0,USD,-2187.950000,DOP,-137727.730000,USD,-2187.950000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-09-04,2025-10-19,90,K045,FD - Fixed date 4-14 - (45days),045,Fecha Documento,K045,FD - Fixed date 4-14 - (45days),045,Fecha Documento,45,0.000,0,0.000,0,2187.950000,0.000000,0.000000,1,2025-12-01,OUT,,,0002,,0.000000,2187.950000,USD,,00000,SAP_WFRT,62.94830,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686642,BDC Serralles SRL,VSUP,DO,Resident,5100005983,E310000006273,1,BAÑO ULTRASONIDO,2025-11-05,2025-11-19,2025-11-19,2025,11,RE,,FSE055976,51056108192025,4500001701,MIRO,31,,,0000,,0,0,USD,-1253.430000,DOP,-79908.300000,USD,-1253.430000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-02,2026-04-01,148,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,1253.430000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,1253.430000,USD,,00000,SAP_WFRT,63.75170,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336404,CARIBBEAN CLEANING SOLUTIONS,VOTH,DO,Resident,5100009998,B0100001464,1,Alquiler Maquina Freg. Santiago - Nov,2025-11-30,2025-12-16,2025-12-16,2025,12,RE,,B0100001464,51056164282025,4500002314,MIRO,31,,,0000,,0,0,DOP,-135120.000000,DOP,-135120.000000,USD,-2125.440000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-02,2026-04-01,123,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,141600.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,135120.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687000,Mercasid S A,VSUP,DO,Resident,5100010725,E310004070899,1,SEMOLA,2025-12-11,2025-12-18,2025-12-18,2025,12,RE,,3104697969,51056170752025,4500035287,MIRO,31,,,0000,,0,0,USD,-10614.750000,DOP,-668370.470000,USD,-10614.750000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-01,2026-05-01,142,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,120,0.000,0,0.000,0,10614.750000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,10614.750000,USD,,00000,SAP_WFRT,62.96620,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336718,"ROMAND INGENIERIA ELECTROMECANICA,",VOTH,DO,Resident,5100007357,B0100001566,1,SERVICIO 19316,2025-12-02,2025-12-05,2025-12-05,2025,12,RE,,1595,51056146812025,4500015455,MIRO,31,,,0000,,0,0,DOP,-499494.670000,DOP,-499494.670000,USD,-7717.180000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-01,2026-05-01,151,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,523449.120000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,499494.670000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336968,Tropigas Dominicana S A,VOTH,DO,Resident,5100001327,E310000541988,1,GAS LICUADO DE PETROLEO,2025-10-02,2025-10-07,2025-10-07,2025,10,RE,,1005805520,51056029592025,4500010934,MIRO,31,2000056335,2026-02-02,2026,,0,0,DOP,-89740.000000,DOP,-89740.000000,USD,-1425.070000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-03,2026-02-01,124,P090,FD - Fixed date 1 - (90days),090,Fecha Contabilizacion,H051,Fixed Date 14 - (51 days),051,Fecha Documento,90,0.000,0,0.000,0,89740.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,89740.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337444,Caribbean Pallet Company SRL,VOTH,DO,Resident,5100004418,E310000000837,1,Descripción 12021,2025-10-27,2025-11-05,2025-11-05,2025,11,RE,,1007968,51056083152025,4500018953,MIRO,31,,,0000,,0,0,DOP,-702572.000000,DOP,-702572.000000,USD,-10875.810000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-02,2026-04-01,157,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,702572.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,702572.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012687022,Todo Pizza Michel S S A,VSUP,DO,Resident,5100004695,B0100006496,1,Todo Pizza Michel S S A,2025-11-05,2025-11-06,2025-11-06,2025,11,RE,,FD-0005985,51056084892025,4500016253,MIRO,31,,,0000,,0,0,DOP,-25089.750000,DOP,-25089.750000,USD,-388.640000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-12-02,2026-04-01,148,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,25089.750000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,25089.750000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336451,ISLAW S.R.L.,VOTH,DO,Resident,5100008467,B0100000066,1,Honorarios asesoría ext sindicatos-dic,2025-12-01,2025-12-03,2025-12-03,2025,12,RE,,0049,51056141332025,4500008955,MIRO,31,,,0000,,0,0,USD,-2927.600000,DOP,-187904.790000,USD,-2927.600000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-01,2026-05-01,152,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,3068.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,2927.600000,USD,,00000,SAP_WFRT,64.18390,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686562,J. ARMANDO BERMÚDEZ & CO. S.A.,VSUP,DO,Resident,5100008877,E310000009440,1,BERMUDEZ GINEBRA LONDON DRY GIN 1/350ML,2025-10-31,2025-12-04,2025-12-04,2025,12,RE,,1930009440,51056145732025,4500024020,MR8M,21,0100354365,2025-12-04,2025,5100008876,1,2025,DOP,2357875.090000,DOP,2357875.090000,USD,36570.630000,S,0055010101,Cuentas por pagar comerciales - terceros,,,RZ,2025-11-02,2025-11-12,35,K010,FD - Fixed date 4-14 - (10days),010,Fecha Documento,K010,FD - Fixed date 4-14 - (10days),010,Fecha Documento,10,0.000,0,0.000,0,2357875.090000,0.000000,0.000000,,2025-12-04,OUT,R,,,,0.000000,2357875.090000,DOP,,00000,32161719,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686642,BDC Serralles SRL,VSUP,DO,Resident,5100005721,E310000006439,1,PAPEL DE FILTRO (FISHER BRAND),2025-11-12,2025-11-14,2025-11-14,2025,11,RE,,FSE056171,51056101372025,4500008722,MIRO,31,,,0000,,0,0,USD,-3235.380000,DOP,-208480.760000,USD,-3235.380000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RL,2025-12-02,2026-04-01,141,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,120,0.000,0,0.000,0,3235.380000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,3235.380000,USD,,00000,SAP_WFRT,64.43780,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PPA01,CERVECERIA NACIONAL S DE RL (NAME A,VICO,PA,Foreigner,5100007050,E470000029519,1,presidente 15954,2025-11-17,2025-11-24,2025-11-24,2025,11,RE,,1-001-0000033799,51056117402025,4500017300,MIRO,31,2000191761,2025-12-23,2025,,0,0,USD,-19684.000000,DOP,-1238895.210000,USD,-19684.000000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-11-19,2025-12-19,37,H030,FD - Fixed date 14 - (30days),030,Fecha Documento,A000,,000,Fecha Documento,30,0.000,0,0.000,0,19684.000000,0.000000,0.000000,1,2025-12-23,OUT,,,0001,,0.000000,19684.000000,USD,,00000,SAP_WFRT,62.93920,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336745,OPTIMUS TOURS SRL.,VOTH,DO,Resident,5100007955,B0100003367,1,PATOS 16811,2025-11-25,2025-11-28,2025-11-28,2025,11,RE,,24795,51056132702025,4500033405,MIRO,31,,,0000,,0,0,DOP,-360000.000000,DOP,-360000.000000,USD,-5670.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-22,2026-04-01,128,P100,FD - Fixed date 1 - (100days),100,Fecha Contabilizacion,K051,Fixed Date 4-14 - (51 days),051,Fecha Documento,100,0.000,0,0.000,0,360000.000000,0.000000,0.000000,,2026-04-01,OUT,,,,,0.000000,360000.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100012540,E4700030692,1,REPROGRAMACION RITM19113783 ICO RD,2025-11-22,2025-12-31,2026-01-02,2025,12,RE,,BGB1113234,51056196042025,4500037612,MIRO,31,2000055410,2026-01-29,2026,,0,0,MXN,-293706.000000,DOP,-1032855.330000,USD,-16315.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-20,2026-01-20,69,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,293706.000000,0.000000,0.000000,1,2026-01-29,IN,,,,,0.000000,293706.000000,MXN,,00000,SAP_WFRT,3.51663,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686544,MIRA'S CAFE SRL,VSUP,DO,Resident,5100010540,B0100017134,1,Cenas almacen 24 y 31,2025-12-16,2025-12-18,2025-12-18,2025,12,RE,,191029,51056168782025,4500042426,MIRO,31,2000056438,2026-02-02,2026,,0,0,DOP,-27789.000000,DOP,-27789.000000,USD,-441.290000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2026-01-02,2026-02-01,49,P030,FD - Fixed date 1 - (30days),030,Fecha Contabilizacion,C030,FD - Fixed date 1 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,27789.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,27789.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336411,"POST DIGITAL AGENCY NR,SRL",VOTH,DO,Resident,5100001019,B0100005834,1,COBERTURA FOTOGRÁFICA EXTERIORES,2025-10-01,2025-10-07,2025-10-07,2025,10,RE,,FACO00005609,51056029432025,4500002716,MIRO,31,2000010093,2026-02-02,2026,,0,0,DOP,-103033.720000,DOP,-103033.720000,USD,-1636.180000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-11-03,2026-02-01,125,P090,FD - Fixed date 1 - (90days),090,Fecha Contabilizacion,C090,FD - Fixed date 1 - (90days),090,Fecha Documento,90,0.000,0,0.000,0,103033.720000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,103033.720000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100011434,E4700030603,1,REPROGRAMACION RITM19113783 ICO RD,2025-12-20,2025-12-31,2026-01-02,2025,12,RE,,BGB1114171,51056195122025,,MIRO,31,2000055410,2026-01-29,2026,,0,0,MXN,-326357.640000,DOP,-1147679.070000,USD,-18129.170000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-20,2026-01-20,41,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,326357.640000,0.000000,0.000000,1,2026-01-29,IN,,,,,0.000000,326357.640000,MXN,,00000,SAP_WFRT,3.51663,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686369,ZZ GLASS INC,VSUP,PA,Foreigner,5100007873,E470000029912,1,CND 0650 ML (22 Oz) EG,2025-11-28,2025-12-02,2025-12-02,2025,12,RE,,ZZFC-763-2025,51056138022025,4500029344,MIRO,31,,,0000,,0,0,USD,-182782.660000,DOP,-11671440.520000,USD,-182782.660000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-27,2026-05-01,155,P125,FD - Fixed date 1 - (125days),125,Fecha Contabilizacion,G130,FD - Fixed date 4 - (130days),130,Fecha Documento,125,0.000,0,0.000,0,182782.660000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,182782.660000,USD,,00000,SAP_WFRT,63.85420,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000336551,GRUPO ALASKA SA,VOTH,DO,Resident,5100000823,E310000102466,1,AGUA,2025-09-15,2025-10-03,2025-10-03,2025,10,RE,,88827,51056025842025,4500008342,MIRO,31,2000056286,2026-02-02,2026,,0,0,DOP,-1920.000000,DOP,-1920.000000,USD,-30.570000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-10-04,2026-02-01,141,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,1920.000000,0.000000,0.000000,,2026-02-02,OUT,,,,,0.000000,1920.000000,DOP,,00000,SAP_WFRT,1.00000,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0000337380,Frederic Schad C Por A,VOTH,DO,Resident,5100001323,E310000033244,1,MANEJO,2025-09-02,2025-09-30,2025-10-06,2025,9,RE,,SS30081113,51056027272025,4500009842,MIRO,31,2000157009,2025-12-05,2025,,0,0,DOP,-2430.800000,DOP,-2430.800000,USD,-38.730000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RM,2025-09-06,2025-12-05,95,K090,FD - Fixed date 4-14 - (90days),090,Fecha Documento,K090,FD - Fixed date 4-14 - (90days),090,Fecha Documento,90,0.000,0,0.000,0,2430.800000,0.000000,0.000000,4,2025-12-05,OUT,,,0001,,0.000000,2430.800000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
DO,DO02,0012686584,"CASA PACO, S.A",VSUP,DO,Resident,5100004674,E310000006213,1,ATUN 14588,2025-11-05,2025-11-17,2025-11-17,2025,11,RE,,438763,51056102562025,4500027943,MIRO,31,2000157022,2025-12-05,2025,,0,0,DOP,-1209171.880000,DOP,-1209171.880000,USD,-18802.620000,H,0055010101,Cuentas por pagar comerciales - terceros,,,**,2025-11-05,2025-12-05,31,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,K030,FD - Fixed date 4-14 - (30days),030,Fecha Documento,30,0.000,0,0.000,0,1209171.880000,0.000000,0.000000,4,2025-12-05,OUT,,,0001,,0.000000,1209171.880000,DOP,,00000,SAP_WFRT,1.00000,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z
