country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts,Key,amount_w_cents,reference_w_words,reference_words,uuid
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100011050,E4700202393,1,,2026-02-11,2026-03-20,2026-03-20,2026,3,RE,,BCB566363,51056356362026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-959550.670000,USD,-16010.340000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,80,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36465,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100011050DO022026,-285185,566363,BCB,
DO,DO02,336536,GRECO SALES INTERNATIONAL LLC,VOTH,US,Foreigner,5100008734,E4700202391,1,"SENSOR 42SMP-7011-QD, S/B. ALLEN BRADLEY",2025-12-17,2026-03-20,2026-03-20,2026,3,RE,,119188,51056356082026,4500028299,MIRO,31,,,0000,,0,0,USD,-325.950000,DOP,-19534.220000,USD,-325.950000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-01-01,2026-05-01,136,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,325.950000,0.000000,0.000000,,2026-05-01,OUT,R,,,,0.000000,325.950000,USD,,00000,SAP_WFRT,59.93010,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100008734DO022026,-325,119188,,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010259,E4700202405,1,,2026-02-08,2026-03-20,2026-03-20,2026,3,RE,,BCB566241,51056357392026,4500051503,MIRO,31,,,0000,,0,0,MXN,-386397.000000,DOP,-1300090.670000,USD,-21692.330000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,114,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,386397.000000,0.000000,0.000000,,2026-06-01,OUT,,,,,0.000000,386397.000000,MXN,,00000,SAP_WFRT,3.36465,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010259DO022026,-386397,566241,BCB,
DO,DO02,336673,"SMI PET EL SALVADOR, S.A. DE C.V.",VOTH,SV,Foreigner,5100010649,E4700202394,1,PREFORMA 17.7 GR AMBAR 0.19,2026-02-26,2026-03-20,2026-03-20,2026,3,RE,,0091046750,51056356422026,4500061027,MIRO,31,,,0000,,0,0,USD,-105220.900000,DOP,-6305899.060000,USD,-105220.900000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-03-04,2026-08-01,157,C150,FD - Fixed date 1 - (150days),150,Fecha Documento,P150,FD - Fixed date 1 - (150days),150,Fecha Contabilizacion,150,0.000,0,0.000,0,105220.900000,0.000000,0.000000,,2026-08-01,OUT,,,,,0.000000,105220.900000,USD,,00000,SAP_WFRT,59.93010,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010649DO022026,-105220,91046750,,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010437,E4700202398,1,,2026-02-17,2026-03-20,2026-03-20,2026,3,RE,,BCB566588,51056356882026,4500069287,MIRO,31,,,0000,,0,0,MXN,-386397.000000,DOP,-1300090.670000,USD,-21692.330000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,74,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,386397.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,386397.000000,MXN,,00000,SAP_WFRT,3.36465,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010437DO022026,-386397,566588,BCB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010777,E4700202404,1,,2026-02-09,2026-03-20,2026-03-20,2026,3,RE,,BCB566289,51056357252026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-959550.670000,USD,-16010.340000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,82,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36465,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010777DO022026,-285185,566289,BCB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100011025,E4700202385,1,,2026-02-08,2026-03-19,2026-03-19,2026,3,RE,,BCB566237,51056355902026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,83,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100011025DO022026,-285185,566237,BCB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010028,E4700202352,1,,2026-02-10,2026-03-19,2026-03-19,2026,3,RE,,BCB566335,51056355172026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,81,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010028DO022026,-285185,566335,BCB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010841,E4700202361,1,,2026-02-10,2026-03-19,2026-03-19,2026,3,RE,,BCB566312,51056355332026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,81,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010841DO022026,-285185,566312,BCB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010965,E4700202337,1,,2026-02-11,2026-03-19,2026-03-19,2026,3,RE,,BCB566364,51056354722026,4500073312,MIRO,31,,,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-02-25,2026-05-01,80,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010965DO022026,-285185,566364,BCB,
