country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts,Key,amount_w_cents,reference_w_words,reference_words,uuid,ID,status,key,indexes,Logic,cross_ref_key,fbl1n
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009782,E4700202045,1,cerveza,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566111,51056343042026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009782DO022026,-285185,566111,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,42.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566111,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010195,E4700202081,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB565871,51056344192026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010195DO022026,-285185,565871,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,43.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02565871,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010100,E4700202040,1,cerveza,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566127,51056342932026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010100DO022026,-285185,566127,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,44.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566127,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010343,E4700202196,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566206,51056349602026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010343DO022026,-285185,566206,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,45.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566206,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009823,E4700202041,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566116,51056342942026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009823DO022026,-285185,566116,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,46.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566116,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009168,E4700202063,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566046,51056343342026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009168DO022026,-285185,566046,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,47.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566046,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010033,E4700202047,1,cerveza,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566095,51056343072026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010033DO022026,-285185,566095,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,48.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566095,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009453,E4700202050,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566093,51056343142026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009453DO022026,-285185,566093,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,49.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566093,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010301,E4700202175,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566193,51056348962026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010301DO022026,-285185,566193,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,50.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566193,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009962,E4700202060,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566050,51056343292026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009962DO022026,-285185,566050,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,51.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566050,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009693,E4700202191,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566209,51056349482026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009693DO022026,-285185,566209,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,52.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566209,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100008944,E4700202051,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566052,51056343162026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100008944DO022026,-285185,566052,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,53.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566052,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010697,E4700202313,1,,2026-01-06,2026-03-19,2026-03-19,2026,3,RE,,BCB566197,51056354142026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-958389.960000,USD,-16141.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.36058,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010697DO022026,-285185,566197,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,54.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566197,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009939,E4700202064,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566047,51056343372026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009939DO022026,-285185,566047,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,55.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566047,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010585,E4700202190,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566210,51056349472026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010585DO022026,-285185,566210,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,56.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566210,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010475,E4700202158,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566182,51056348592026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010475DO022026,-285185,566182,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,57.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566182,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010133,E4700202135,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566180,51056348282026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010133DO022026,-285185,566180,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,58.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566180,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009402,E4700202042,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566115,51056342952026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009402DO022026,-285185,566115,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,59.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566115,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010125,E4700202052,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566083,51056343202026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010125DO022026,-285185,566083,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,60.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566083,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010130,E4700202054,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566082,51056343222026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010130DO022026,-285185,566082,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,61.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566082,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100008729,E4700202130,1,,2026-01-06,2026-03-17,2026-03-17,2026,3,RE,,BCB566338,51056347812026,4500070031,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-976308.190000,USD,-15913.370000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-26,2026-04-01,86,C065,FD - Fixed date 1 - (65days),065,Fecha Documento,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-04-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.42341,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100008729DO022026,-285185,566338,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,62.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566338,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009573,E4700202039,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566157,51056342912026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009573DO022026,-285185,566157,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,63.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566157,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009869,E4700202038,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566223,51056342892026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009869DO022026,-285185,566223,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,64.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566223,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010105,E4700202043,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566094,51056342982026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100010105DO022026,-285185,566094,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,65.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566094,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009928,E4700202091,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB565485,51056344362026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009928DO022026,-285185,565485,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,66.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02565485,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009467,E4700202049,1,,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566099,51056343102026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009467DO022026,-285185,566099,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,67.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566099,True
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100009689,E4700202044,1,CERVEZA,2026-01-06,2026-03-13,2026-03-13,2026,3,RE,,BCB566110,51056342992026,4500001888,MIRO,31,,None,0000,,0,0,MXN,-285185.880000,DOP,-998079.280000,USD,-15987.520000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-03-28,2026-06-01,147,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,285185.880000,0.000000,0.000000,,2026-06-01,OUT,,None,,None,0.000000,285185.880000,MXN,,00000,SAP_WFRT,3.49975,,,,,,2026,2026-03-22T16:09:28.000Z,2026-03-22T16:09:28.000Z,5100009689DO022026,-285185,566110,BCB,,13,Duplicated,PMX02|-285185.880000|2026-01-06|MXN|DO02,68.0,account_number|amount_document_currency|document_date|currency_key|company_code,PMX02DO02566110,True
