country_code,company_code,account_number,vendor_name,vendor_group,vendor_country_code,resident_foreigner_indicator,document_number,document_header_text,financial_line_number,item_text,document_date,posting_date,entry_date,fiscal_year,fiscal_period,document_type,document_status_indicator,reference_number,reference_key,assignment_number,transaction_code,posting_key,clearing_document,clearing_date,clearing_fiscal_year,invoice_number,invoice_line_number,invoice_fiscal_year,currency_key,amount_document_currency,local_currency,amount_local_currency,second_local_currency,second_local_currency_amount,debit_credit_indicator,general_ledger_account,general_ledger_account_name,special_gl_transaction_type,special_gl_indicator,sales_tax_code,baseline_date,due_date,real_difference,payment_terms_code,payment_terms_description,payment_terms_days,payment_terms_date_indicator,company_payment_terms_code,company_payment_terms_description,company_payment_terms_days,company_payment_terms_date_indicator,cash_discount_days_1,cash_discount_percentage_1,cash_discount_days_2,cash_discount_percentage_2,net_payment_terms_period,eligible_cash_discount_document_amount,cash_discount_local_amount,cash_discount_document_amount,payment_method,payment_date,payment_on_time,payment_block,last_dunned_date,partner_bank_type,settlement_reference_date,third_currency_penalty_amount,general_ledger_updating_amount,general_ledger_update_currency,purchasing_document_number,purchasing_line_number,username,exchange_rate,vendor_blocking_request_1,vendor_blocking_request_2,vendor_blocking_request_3,id_for_account_details,short_key_for_a_house_bank,__partition_column,__insert_gmt_ts,__update_gmt_ts,Key,amount_w_cents,reference_w_words,reference_words,uuid
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100010654,E4700030357,1,REPROGRAMACION RITM19113783 ICO RD,2025-11-06,2025-12-23,2025-12-23,2025,12,RE,,BCB563658,51056182172025,4500006088,MIRO,31,2000010089,2026-01-29,2026,,0,0,MXN,-293706.000000,DOP,-1027410.020000,USD,-16335.930000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-20,2026-01-20,85,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,293706.000000,0.000000,0.000000,1,2026-01-29,IN,,,,,0.000000,293706.000000,MXN,,00000,SAP_WFRT,3.49809,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100010654DO022025,-293706,563658,BCB,
DO,DO02,337379,Cma Cgm,VOTH,FR,Foreigner,5100001296,E470000028326,1,OCEAN FREIGHT,2025-09-15,2025-10-09,2025-10-09,2025,10,RE,,DOIM0393734,51056033532025,4500014669,MIRO,31,2000069877,2026-02-05,2026,,0,0,USD,-3550.000000,DOP,-224382.370000,USD,-3550.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-10-08,2026-02-05,144,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,3550.000000,0.000000,0.000000,,2026-02-05,OUT,,,,,0.000000,3550.000000,USD,,00000,SAP_WFRT,63.20630,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100001296DO022025,-3550,393734,DOIM,
DO,DO02,PUSV21,METAL CONTAINER CORPORATION,VICO,US,Foreigner,5100007373,E470000029642,1,TAPA PARA LATA OLOF SILVER-SILVER,2025-10-07,2025-11-27,2025-11-27,2025,11,RE,,94010325,51056128582025,4500002206,MIRO,31,2000152722,2025-12-05,2025,,0,0,USD,-132455.060000,DOP,-8365066.860000,USD,-132455.060000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-11-01,2025-12-01,60,P030,FD - Fixed date 1 - (30days),030,Fecha Contabilizacion,A000,,000,Fecha Documento,30,0.000,0,0.000,0,132455.060000,0.000000,0.000000,1,2025-12-05,OUT,,,0001,,0.000000,132455.060000,USD,,00000,SAP_WFRT,63.15400,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100007373DO022025,-132455,94010325,,
DO,DO02,337072,Regina de Mexico SA de CV,VOTH,MX,Foreigner,5100002427,E470000028476,1,RODILLO DE RETORNO P/N:822712,2025-09-26,2025-10-23,2025-10-23,2025,10,RE,,E32769,51056055012025,          00000,MIRO,31,2000117571,2026-03-02,2026,,0,0,USD,-2922.000000,DOP,-187514.970000,USD,-2922.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-11-01,2026-03-01,158,P120,FD - Fixed date 1 - (120days),120,Fecha Contabilizacion,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,2922.000000,0.000000,0.000000,1,2026-03-02,OUT,,,,,0.000000,2922.000000,USD,,00000,SAP_WFRT,64.17350,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100002427DO022025,-2922,32769,E,
DO,DO02,337379,Cma Cgm,VOTH,FR,Foreigner,5100002267,E470000028444,1,,2025-09-15,2025-10-21,2025-10-21,2025,10,RE,,DOIM0393738,51056051422025,4500014674,MIRO,31,2000069877,2026-02-05,2026,,0,0,USD,-2840.000000,DOP,-181984.360000,USD,-2840.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-10-08,2026-02-05,144,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,2840.000000,0.000000,0.000000,,2026-02-05,OUT,,,,,0.000000,2840.000000,USD,,00000,SAP_WFRT,64.07900,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100002267DO022025,-2840,393738,DOIM,
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100012481,E4700030657,1,REPROGRAMACION RITM19113783 ICO RD,2025-11-27,2025-12-31,2026-01-02,2025,12,RE,,BGB1113451,51056195692025,4500031299,MIRO,31,2000055410,2026-01-29,2026,,0,0,MXN,-444168.900000,DOP,-1561977.680000,USD,-24673.580000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2026-01-20,2026-01-20,64,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,444168.900000,0.000000,0.000000,1,2026-01-29,IN,,,,,0.000000,444168.900000,MXN,,00000,SAP_WFRT,3.51663,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100012481DO022025,-444168,1113451,BGB,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100007671,E470000029634,1,REPROGRAMACION RITM18955529,2025-11-20,2025-11-27,2025-11-27,2025,11,RE,,BCB563996,51056127872025,4500033819,MIRO,31,2000011682,2026-01-12,2026,,0,0,MXN,-294129.360000,DOP,-1011955.000000,USD,-16024.170000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,54,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,294129.360000,0.000000,0.000000,3,2026-01-12,IN,,,,,0.000000,294129.360000,MXN,,00000,SAP_WFRT,3.44051,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100007671DO022025,-294129,563996,BCB,
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100003737,E470000028894,1,MODELO ESP 6 PK 24/355ML NACIONAL GTE,2025-08-14,2025-10-31,2025-10-31,2025,10,RE,,BGB1110203,51056074822025,4500008757,MIRO,31,2000147899,2025-11-28,2025,,0,0,MXN,-419908.860000,DOP,-1460909.110000,USD,-22649.880000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-08-28,2025-11-01,107,P065,FD - Fixed date 1 - (65days),065,Fecha Contabilizacion,A000,,000,Fecha Documento,65,0.000,0,0.000,0,419908.860000,0.000000,0.000000,1,2025-11-28,OUT,,,,,0.000000,419908.860000,MXN,,00000,SAP_WFRT,3.47911,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100003737DO022025,-419908,1110203,BGB,
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100001121,E470000028244,1,REPROGRAMACION RITM18766694,2025-09-29,2025-09-30,2025-10-02,2025,9,RE,,BGB1111437,51056023312025,4500012551,MIRO,31,2000147899,2025-11-28,2025,,0,0,MXN,-326357.640000,DOP,-1117588.890000,USD,-17799.550000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-29,2025-09-29,61,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,326357.640000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,326357.640000,MXN,,00000,SAP_WFRT,3.42443,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100001121DO022025,-326357,1111437,BGB,
DO,DO02,337243,"Vidriera Guatemalteca, S.A.",VOTH,GT,Foreigner,5100005281,E470000029281,1,REPROGRAMACION RITM19178134,2025-09-25,2025-11-12,2025-11-12,2025,11,RE,,1100102548,51056096332025,4500016110,MIRO,31,2000054671,2026-02-02,2026,,0,0,USD,-19808.780000,DOP,-1278440.830000,USD,-19808.780000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2026-02-02,2026-02-02,131,A000,,000,Fecha Documento,C120,FD - Fixed date 1 - (120days),120,Fecha Documento,0,0.000,0,0.000,0,19808.780000,0.000000,0.000000,1,2026-02-02,IN,,,,,0.000000,19808.780000,USD,,00000,SAP_WFRT,64.53910,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100005281DO022025,-19808,1100102548,,
DO,DO02,337003,Krones Inc,VOTH,US,Foreigner,5100007757,E470000029659,1,EMPALME 26.9 TUBERIA 0905448207 KRONES,2025-09-02,2025-11-27,2025-11-27,2025,11,RE,,321930563,51056128872025,4510744647,MIRO,31,2000054654,2026-02-02,2026,,0,0,USD,-3982.900000,DOP,-251536.060000,USD,-3982.900000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-09-04,2026-02-01,154,P150,FD - Fixed date 1 - (150days),150,Fecha Contabilizacion,K150,FD - Fixed date 4-14 - (150days),150,Fecha Documento,150,0.000,0,0.000,0,3982.900000,0.000000,0.000000,1,2026-02-02,OUT,,,,,0.000000,3982.900000,USD,,00000,SAP_WFRT,63.15400,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100007757DO022025,-3982,321930563,,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100000849,E470000028293,1,REPROGRAMACION RITM18766694,2025-08-30,2025-10-08,2025-10-08,2025,10,RE,,BCB561706,51056031302025,4500006088,MIRO,31,2000147898,2025-11-28,2025,,0,0,MXN,-293706.000000,DOP,-1009608.500000,USD,-15983.480000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-08-30,2025-08-30,91,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,293706.000000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,293706.000000,MXN,,00000,SAP_WFRT,3.43748,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100000849DO022025,-293706,561706,BCB,
DO,DO02,PMX08,CERVECERIA YUCATECA S DE RL DE CV,VICO,MX,Foreigner,5100003761,E470000028830,1,REPROGRAMACION RITM18766694,2025-09-26,2025-10-31,2025-10-31,2025,10,RE,,C01911659,51056073682025,4500007642,MIRO,31,2000148096,2025-11-28,2025,,0,0,MXN,-336172.800000,DOP,-1169582.150000,USD,-18133.160000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-26,2025-09-26,64,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,336172.800000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,336172.800000,MXN,,00000,SAP_WFRT,3.47911,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100003761DO022025,-336172,1911659,C,
DO,DO02,PMX02,COMPANIA CERVECERA DEL TRÓPICO,VICO,MX,Foreigner,5100007418,E470000029652,1,REPROGRAMACION RITM18955529,2025-09-29,2025-11-27,2025-11-27,2025,11,RE,,BCB562532,51056128792025,4500006088,MIRO,31,2000011682,2026-01-12,2026,,0,0,MXN,-293706.000000,DOP,-1010498.430000,USD,-16001.100000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,106,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,293706.000000,0.000000,0.000000,3,2026-01-12,IN,,,,,0.000000,293706.000000,MXN,,00000,SAP_WFRT,3.44051,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100007418DO022025,-293706,562532,BCB,
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100006978,E470000029753,1,REPROGRAMACION RITM18955529,2025-10-16,2025-11-28,2025-11-28,2025,11,RE,,BGB1111955,51056133072025,4500007638,MIRO,31,2000011683,2026-01-12,2026,,0,0,MXN,-336172.800000,DOP,-1163097.380000,USD,-18324.780000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-22,2025-12-22,89,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,336172.800000,0.000000,0.000000,3,2026-01-12,IN,,,,,0.000000,336172.800000,MXN,,00000,SAP_WFRT,3.45982,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100006978DO022025,-336172,1111955,BGB,
DO,DO02,PPA01,CERVECERIA NACIONAL S DE RL (NAME A,VICO,PA,Foreigner,5100007954,E470000030073,1,PRESIDENTE 20167,2025-11-25,2025-12-11,2025-12-11,2025,12,RE,,1-001-0000034069,51056156062025,4500017301,MIRO,31,2000035681,2026-01-23,2026,,0,0,USD,-19684.000000,DOP,-1264132.070000,USD,-19684.000000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-12-06,2026-01-05,60,H030,FD - Fixed date 14 - (30days),030,Fecha Documento,A000,,000,Fecha Documento,30,0.000,0,0.000,0,19684.000000,0.000000,0.000000,1,2026-01-23,OUT,,,0001,,0.000000,19684.000000,USD,,00000,SAP_WFRT,64.22130,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100007954DO022025,-19684,-1568732907,,
DO,DO02,PMX08,CERVECERIA YUCATECA S DE RL DE CV,VICO,MX,Foreigner,5100000746,E470000028131,1,REPROGRAMACION RITM18766694,2025-08-25,2025-09-30,2025-10-01,2025,9,RE,,C01911250,51056020322025,4500006335,MIRO,31,2000148096,2025-11-28,2025,,0,0,MXN,-336172.800000,DOP,-1151200.220000,USD,-18334.860000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-08-25,2025-08-25,96,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,336172.800000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,336172.800000,MXN,,00000,SAP_WFRT,3.42443,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100000746DO022025,-336172,1911250,C,
DO,DO02,337268,Mediterranean Shipping Co,VOTH,CH,Foreigner,5100002092,E470000028464,1,SEAFREIGHT,2025-04-24,2025-10-22,2025-10-22,2025,10,RE,,FD00253053,51056052002025,4500019573,MIRO,31,2000104553,2025-11-04,2025,,0,0,USD,-5625.000000,DOP,-360975.940000,USD,-5625.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-05-08,2025-09-05,195,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,G120,FD - Fixed date 4 - (120days),120,Fecha Documento,120,0.000,0,0.000,0,5625.000000,0.000000,0.000000,1,2025-11-04,OUT,,,0002,,0.000000,5625.000000,USD,,00000,SAP_WFRT,64.17350,,,,,CIT02,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100002092DO022025,-5625,253053,FD,
DO,DO02,PMX03,"COMPAÑÍA CERVECERA DE ZACATECAS,",VICO,MX,Foreigner,5100000627,E470000028233,1,REPROGRAMACION RITM18766694,2025-09-22,2025-09-30,2025-10-02,2025,9,RE,,BGB1111089,51056023192025,4500011835,MIRO,31,2000147899,2025-11-28,2025,,0,0,MXN,-326357.640000,DOP,-1117588.890000,USD,-17799.550000,H,0059020101,Cuentas por pagar comerciales intercompa  a,,,RA,2025-09-22,2025-09-22,68,A000,,000,Fecha Documento,A000,,000,Fecha Documento,0,0.000,0,0.000,0,326357.640000,0.000000,0.000000,1,2025-11-28,IN,,,,,0.000000,326357.640000,MXN,,00000,SAP_WFRT,3.42443,,,,,CIT01,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100000627DO022025,-326357,1111089,BGB,
DO,DO02,336768,BAY FRONT TRADING SA,VOTH,PA,Foreigner,5100008481,E470000029942,1,CUBETA 19345,2025-11-25,2025-12-04,2025-12-04,2025,12,RE,,FACT00498,51056144502025,4500023595,MIRO,31,,,0000,,0,0,USD,-29450.000000,DOP,-1899333.580000,USD,-29450.000000,H,0055010101,Cuentas por pagar comerciales - terceros,,,RA,2025-12-12,2026-05-01,158,C140,FD - Fixed date 1 - (140days),140,Fecha Documento,C140,FD - Fixed date 1 - (140days),140,Fecha Documento,140,0.000,0,0.000,0,29450.000000,0.000000,0.000000,,2026-05-01,OUT,,,,,0.000000,29450.000000,USD,,00000,SAP_WFRT,64.49350,,,,,,2025,2026-03-19T16:10:28.000Z,2026-03-19T16:10:28.000Z,5100008481DO022025,-29450,498,FACT,
